,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,Name,Assertion
0,0.06227558106184006,0.012002741917967796,0.013330680318176746,0.012002741917967796,0.02201041206717491,0.012002741917967796,0.012002741917967796,0.044941406697034836,0.012002741917967796,0.01645151525735855,0.01297974493354559,0.020056046545505524,0.03187861666083336,0.022498775273561478,0.013834191486239433,0.012474189512431622,0.012951956130564213,0.01348242536187172,0.013370891101658344,0.01658114418387413,0.09101732075214386,0.022286171093583107,0.012002741917967796,0.021315796300768852,0.012002741917967796,0.02380375750362873,0.012002741917967796,0.048260655254125595,0.04023474082350731,0.01490281242877245,0.012514865025877953,0.015989312902092934,0.012002741917967796,0.012002741917967796,0.02089044637978077,0.014099927619099617,0.05569625273346901,0.01970825344324112,0.03319733589887619,0.022732872515916824,0.018733521923422813,0.012002741917967796,0.01965392380952835,0.02072230912744999,0.023091958835721016,G6A002,Access resources required to scale at relatively low cost or for free by creating benefits for the resource owners that they cannot create alone
1,0.06227558106184006,0.012002741917967796,0.013330680318176746,0.012002741917967796,0.02201041206717491,0.012002741917967796,0.012002741917967796,0.044941406697034836,0.012002741917967796,0.01645151525735855,0.01297974493354559,0.020056046545505524,0.03187861666083336,0.022498775273561478,0.013834191486239433,0.012474189512431622,0.012951956130564213,0.01348242536187172,0.013370891101658344,0.01658114418387413,0.09101732075214386,0.022286171093583107,0.012002741917967796,0.021315796300768852,0.012002741917967796,0.02380375750362873,0.012002741917967796,0.048260655254125595,0.04023474082350731,0.01490281242877245,0.012514865025877953,0.015989312902092934,0.012002741917967796,0.012002741917967796,0.02089044637978077,0.014099927619099617,0.05569625273346901,0.01970825344324112,0.03319733589887619,0.022732872515916824,0.018733521923422813,0.012002741917967796,0.01965392380952835,0.02072230912744999,0.023091958835721016,A003,Adapt offers to each market
2,0.06227558106184006,0.012002741917967796,0.013330680318176746,0.012002741917967796,0.02201041206717491,0.012002741917967796,0.012002741917967796,0.044941406697034836,0.012002741917967796,0.01645151525735855,0.01297974493354559,0.020056046545505524,0.03187861666083336,0.022498775273561478,0.013834191486239433,0.012474189512431622,0.012951956130564213,0.01348242536187172,0.013370891101658344,0.01658114418387413,0.09101732075214386,0.022286171093583107,0.012002741917967796,0.021315796300768852,0.012002741917967796,0.02380375750362873,0.012002741917967796,0.048260655254125595,0.04023474082350731,0.01490281242877245,0.012514865025877953,0.015989312902092934,0.012002741917967796,0.012002741917967796,0.02089044637978077,0.014099927619099617,0.05569625273346901,0.01970825344324112,0.03319733589887619,0.022732872515916824,0.018733521923422813,0.012002741917967796,0.01965392380952835,0.02072230912744999,0.023091958835721016,A005,"Align interests of investors, the company top management team, and its owners"
3,0.06227558106184006,0.012002741917967796,0.013330680318176746,0.012002741917967796,0.02201041206717491,0.012002741917967796,0.012002741917967796,0.044941406697034836,0.012002741917967796,0.01645151525735855,0.01297974493354559,0.020056046545505524,0.03187861666083336,0.022498775273561478,0.013834191486239433,0.012474189512431622,0.012951956130564213,0.01348242536187172,0.013370891101658344,0.01658114418387413,0.09101732075214386,0.022286171093583107,0.012002741917967796,0.021315796300768852,0.012002741917967796,0.02380375750362873,0.012002741917967796,0.048260655254125595,0.04023474082350731,0.01490281242877245,0.012514865025877953,0.015989312902092934,0.012002741917967796,0.012002741917967796,0.02089044637978077,0.014099927619099617,0.05569625273346901,0.01970825344324112,0.03319733589887619,0.022732872515916824,0.018733521923422813,0.012002741917967796,0.01965392380952835,0.02072230912744999,0.023091958835721016,A006,Allow resource owners to make money using your products and services
4,0.02449306845664978,0.0,0.0,0.0,0.0,0.0,0.0,0.01767551526427269,0.0,0.0,0.0,0.0,0.012537903152406216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03579723462462425,0.0,0.0,0.0,0.0,0.0,0.0,0.018980979919433594,0.01582437753677368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021905411034822464,0.0,0.013056556694209576,0.0,0.0,0.0,0.0,0.0,0.615780770778656,A007,"Apply big data analytics to produce insightful information about users, suppliers and customers to enhance shopping pattern analysis, improve customers experience, predict market trends, provide more secure online payment solutions, increase personalization, optimize and automate pricing, and provide dynamic customer service"
5,0.03515764698386192,0.0,0.0,0.0,0.012425967492163181,0.0,0.0,0.025371650233864784,0.0,0.0,0.0,0.011322630569338799,0.017997058108448982,0.012701672501862049,0.0,0.0,0.0,0.0,0.0,0.4448113739490509,0.05138378590345383,0.01258164644241333,0.0,0.012033822946250439,0.0,0.013438399881124496,0.0,0.027245528995990753,0.02271450310945511,0.0,0.0,0.0,0.0,0.0,0.011793690733611584,0.0,0.03144329413771629,0.01112628448754549,0.018741540610790253,0.012833831831812859,0.01057600136846304,0.0,0.011095613241195679,0.0116987694054842,0.013036553747951984,A008,"Apply digital technology to brand, market, sell, and service customers more cost effectively than competitors"
6,0.06227558106184006,0.012002741917967796,0.013330680318176746,0.012002741917967796,0.02201041206717491,0.012002741917967796,0.012002741917967796,0.044941406697034836,0.012002741917967796,0.01645151525735855,0.01297974493354559,0.020056046545505524,0.03187861666083336,0.022498775273561478,0.013834191486239433,0.012474189512431622,0.012951956130564213,0.01348242536187172,0.013370891101658344,0.01658114418387413,0.09101732075214386,0.022286171093583107,0.012002741917967796,0.021315796300768852,0.012002741917967796,0.02380375750362873,0.012002741917967796,0.048260655254125595,0.04023474082350731,0.01490281242877245,0.012514865025877953,0.015989312902092934,0.012002741917967796,0.012002741917967796,0.02089044637978077,0.014099927619099617,0.05569625273346901,0.01970825344324112,0.03319733589887619,0.022732872515916824,0.018733521923422813,0.012002741917967796,0.01965392380952835,0.02072230912744999,0.023091958835721016,A009,"Apply processes that continuously improve the cybersecurity of the company as well as its offers, channels, and resources"
7,0.035158999264240265,0.0,0.0,0.0,0.012426445260643959,0.0,0.0,0.4608014225959778,0.0,0.0,0.0,0.011323065496981144,0.017997749149799347,0.012702160514891148,0.0,0.0,0.0,0.0,0.0,0.0,0.05138576030731201,0.012582129798829556,0.0,0.012034284882247448,0.0,0.013438915833830833,0.0,0.02724657580256462,0.02271537482738495,0.0,0.0,0.0,0.0,0.0,0.011794144287705421,0.0,0.031444501131772995,0.011126711964607239,0.018742259591817856,0.01283432450145483,0.010576407425105572,0.0,0.011096039786934853,0.011699218302965164,0.013037054799497128,A010,"Apply processes that make offers easier to understand, produce and deliver"
8,0.06227558106184006,0.012002741917967796,0.013330680318176746,0.012002741917967796,0.02201041206717491,0.012002741917967796,0.012002741917967796,0.044941406697034836,0.012002741917967796,0.01645151525735855,0.01297974493354559,0.020056046545505524,0.03187861666083336,0.022498775273561478,0.013834191486239433,0.012474189512431622,0.012951956130564213,0.01348242536187172,0.013370891101658344,0.01658114418387413,0.09101732075214386,0.022286171093583107,0.012002741917967796,0.021315796300768852,0.012002741917967796,0.02380375750362873,0.012002741917967796,0.048260655254125595,0.04023474082350731,0.01490281242877245,0.012514865025877953,0.015989312902092934,0.012002741917967796,0.012002741917967796,0.02089044637978077,0.014099927619099617,0.05569625273346901,0.01970825344324112,0.03319733589887619,0.022732872515916824,0.018733521923422813,0.012002741917967796,0.01965392380952835,0.02072230912744999,0.023091958835721016,A012,Arrange and deploy differently existing company resources
9,0.06227558106184006,0.012002741917967796,0.013330680318176746,0.012002741917967796,0.02201041206717491,0.012002741917967796,0.012002741917967796,0.044941406697034836,0.012002741917967796,0.01645151525735855,0.01297974493354559,0.020056046545505524,0.03187861666083336,0.022498775273561478,0.013834191486239433,0.012474189512431622,0.012951956130564213,0.01348242536187172,0.013370891101658344,0.01658114418387413,0.09101732075214386,0.022286171093583107,0.012002741917967796,0.021315796300768852,0.012002741917967796,0.02380375750362873,0.012002741917967796,0.048260655254125595,0.04023474082350731,0.01490281242877245,0.012514865025877953,0.015989312902092934,0.012002741917967796,0.012002741917967796,0.02089044637978077,0.014099927619099617,0.05569625273346901,0.01970825344324112,0.03319733589887619,0.022732872515916824,0.018733521923422813,0.012002741917967796,0.01965392380952835,0.02072230912744999,0.023091958835721016,A014,"Assimilate and apply what companies do to scale early, rapidly and securely"
