,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Name,Assertion
0,0.052880194038152695,0.0,0.0,0.010320992209017277,0.011402271687984467,0.011137153953313828,0.0,0.0,0.0,0.0,0.0,0.02660984918475151,0.05005161091685295,0.026760391891002655,0.0,0.0,0.011033840477466583,0.013871823437511921,0.0,0.027573905885219574,0.0111583536490798,0.022395962849259377,0.0,0.0,0.0,0.0,0.010000096634030342,0.4537102282047272,0.010757735930383205,0.014581568539142609,0.011487865820527077,0.0,0.0,0.01785324513912201,0.013927399180829525,0.0,0.0,0.018847540020942688,0.018186239525675774,0.0,G6A002,Access resources required to scale at relatively low cost or for free by creating benefits for the resource owners that they cannot create alone
1,0.09363582730293274,0.012961473315954208,0.01575421541929245,0.01827555149793625,0.02019019052386284,0.019720740616321564,0.016653871163725853,0.017250286415219307,0.012961473315954208,0.013435214757919312,0.014071114361286163,0.047118496149778366,0.08862720429897308,0.04738506302237511,0.01704448275268078,0.012961473315954208,0.019537802785634995,0.02456306666135788,0.01658293977379799,0.048825569450855255,0.019758280366659164,0.039656899869441986,0.012961473315954208,0.012961473315954208,0.013437988236546516,0.016050420701503754,0.01770733669400215,0.03267573565244675,0.01904889941215515,0.025819823145866394,0.020341752097010612,0.012961473315954208,0.01739072985947132,0.03161303326487541,0.02466147392988205,0.013897879049181938,0.012961473315954208,0.033373650163412094,0.03220267593860626,0.012961473315954208,A003,Adapt offers to each market
2,0.09363582730293274,0.012961473315954208,0.01575421541929245,0.01827555149793625,0.02019019052386284,0.019720740616321564,0.016653871163725853,0.017250286415219307,0.012961473315954208,0.013435214757919312,0.014071114361286163,0.047118496149778366,0.08862720429897308,0.04738506302237511,0.01704448275268078,0.012961473315954208,0.019537802785634995,0.02456306666135788,0.01658293977379799,0.048825569450855255,0.019758280366659164,0.039656899869441986,0.012961473315954208,0.012961473315954208,0.013437988236546516,0.016050420701503754,0.01770733669400215,0.03267573565244675,0.01904889941215515,0.025819823145866394,0.020341752097010612,0.012961473315954208,0.01739072985947132,0.03161303326487541,0.02466147392988205,0.013897879049181938,0.012961473315954208,0.033373650163412094,0.03220267593860626,0.012961473315954208,A005,"Align interests of investors, the company top management team, and its owners"
3,0.05288019776344299,0.0,0.0,0.010320993140339851,0.011402273550629616,0.011137154884636402,0.0,0.0,0.0,0.0,0.0,0.02660985104739666,0.05005161464214325,0.026760393753647804,0.0,0.0,0.011033841408789158,0.01387182530015707,0.0,0.027573909610509872,0.011158354580402374,0.022395964711904526,0.0,0.0,0.0,0.0,0.010000097565352917,0.4537102282047272,0.01075773686170578,0.014581570401787758,0.011487866751849651,0.0,0.0,0.01785324700176716,0.0139274001121521,0.0,0.0,0.018847541883587837,0.018186241388320923,0.0,A006,Allow resource owners to make money using your products and services
4,0.022934092208743095,0.0,0.0,0.0,0.0,0.0,0.38160985708236694,0.0,0.0,0.0,0.0,0.011540668085217476,0.21047775447368622,0.01160595752298832,0.0,0.0,0.0,0.0,0.0,0.20072893798351288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A007,"Apply big data analytics to produce insightful information about users, suppliers and customers to enhance shopping pattern analysis, improve customers experience, predict market trends, provide more secure online payment solutions, increase personalization, optimize and automate pricing, and provide dynamic customer service"
5,0.03684373199939728,0.0,0.0,0.0,0.0,0.0,0.0,0.3100481629371643,0.0,0.0,0.0,0.018540140241384506,0.03487294539809227,0.018645029515028,0.0,0.0,0.0,0.0,0.0,0.32247230410575867,0.0,0.01560415793210268,0.0,0.0,0.0,0.0,0.0,0.012857216410338879,0.0,0.010159558616578579,0.0,0.0,0.0,0.012439065612852573,0.0,0.0,0.0,0.013131830841302872,0.012671076692640781,0.0,A008,"Apply digital technology to brand, market, sell, and service customers more cost effectively than competitors"
6,0.052880335599184036,0.0,0.0,0.010321020148694515,0.011402302421629429,0.011137183755636215,0.0,0.0,0.0,0.0,0.0,0.02660991996526718,0.050051745027303696,0.026760462671518326,0.0,0.0,0.011033870279788971,0.013871860690414906,0.0,0.027573980391025543,0.011158383451402187,0.022396022453904152,0.0,0.0,0.0,0.0,0.010000123642385006,0.01845344714820385,0.010757764801383018,0.014581607654690742,0.011487896554172039,0.0,0.0,0.01785329170525074,0.4491827189922333,0.0,0.0,0.018847592175006866,0.018186289817094803,0.0,A009,"Apply processes that continuously improve the cybersecurity of the company as well as its offers, channels, and resources"
7,0.05288226157426834,0.0,0.0,0.01032139640301466,0.011402717791497707,0.011137589812278748,0.0,0.0,0.0,0.0,0.0,0.46184560656547546,0.050053566694259644,0.026761438697576523,0.0,0.0,0.01103427167981863,0.013872366398572922,0.0,0.02757498435676098,0.011158790439367294,0.022396838292479515,0.0,0.0,0.0,0.0,0.01000048778951168,0.018454119563102722,0.010758156888186932,0.014582139439880848,0.011488314718008041,0.0,0.0,0.01785394363105297,0.013927944004535675,0.0,0.0,0.018848277628421783,0.01818695105612278,0.0,A010,"Apply processes that make offers easier to understand, produce and deliver"
8,0.05288025364279747,0.0,0.0,0.010321004316210747,0.011402284726500511,0.011137166060507298,0.0,0.0,0.0,0.0,0.0,0.0266098789870739,0.05005166679620743,0.026760421693325043,0.0,0.0,0.011033852584660053,0.01387183926999569,0.0,0.02757393755018711,0.011158366687595844,0.022395987063646317,0.0,0.0,0.0,0.0,0.010000108741223812,0.01845341920852661,0.010757748037576675,0.4498378038406372,0.011487878859043121,0.0,0.0,0.01785326562821865,0.013927415013313293,0.0,0.0,0.01884756237268448,0.018186260014772415,0.0,A012,Arrange and deploy differently existing company resources
9,0.09363582730293274,0.012961473315954208,0.01575421541929245,0.01827555149793625,0.02019019052386284,0.019720740616321564,0.016653871163725853,0.017250286415219307,0.012961473315954208,0.013435214757919312,0.014071114361286163,0.047118496149778366,0.08862720429897308,0.04738506302237511,0.01704448275268078,0.012961473315954208,0.019537802785634995,0.02456306666135788,0.01658293977379799,0.048825569450855255,0.019758280366659164,0.039656899869441986,0.012961473315954208,0.012961473315954208,0.013437988236546516,0.016050420701503754,0.01770733669400215,0.03267573565244675,0.01904889941215515,0.025819823145866394,0.020341752097010612,0.012961473315954208,0.01739072985947132,0.03161303326487541,0.02466147392988205,0.013897879049181938,0.012961473315954208,0.033373650163412094,0.03220267593860626,0.012961473315954208,A014,"Assimilate and apply what companies do to scale early, rapidly and securely"
10,0.052880242466926575,0.0,0.0,0.010321002453565598,0.011402282863855362,0.011137164197862148,0.0,0.0,0.0,0.0,0.0,0.02660987339913845,0.05005165562033653,0.026760416105389595,0.0,0.0,0.011033850722014904,0.013871836476027966,0.0,0.027573931962251663,0.01115836389362812,0.022395983338356018,0.0,0.0,0.0,0.0,0.010000105947256088,0.018453415483236313,0.010757746174931526,0.014581582508981228,0.011487876065075397,0.0,0.0,0.017853261902928352,0.44918370246887207,0.0,0.0,0.01884755864739418,0.018186256289482117,0.0,A015,Attain positions in cross border networks which provide access to privileged information
11,0.05288025364279747,0.0,0.0,0.010321004316210747,0.011402284726500511,0.011137166060507298,0.0,0.0,0.0,0.0,0.0,0.0266098789870739,0.05005166679620743,0.026760421693325043,0.0,0.0,0.011033852584660053,0.01387183926999569,0.0,0.02757393755018711,0.011158366687595844,0.022395987063646317,0.0,0.0,0.0,0.0,0.010000108741223812,0.01845341920852661,0.010757748037576675,0.4498378038406372,0.011487878859043121,0.0,0.0,0.01785326562821865,0.013927415013313293,0.0,0.0,0.01884756237268448,0.018186260014772415,0.0,A017,Automate the existing processes that add the most benefits to customers and require the most human intervention
12,0.26096397638320923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014225965365767479,0.25945204496383667,0.014306447468698025,0.0,0.0,0.0,0.0,0.0,0.014741363003849983,0.0,0.011973167769610882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24276986718177795,0.0,0.0,A018,"Automatically extract the information a user, customer, investor or stakeholder wants from a vast amount of information"
13,0.09363582730293274,0.012961473315954208,0.01575421541929245,0.01827555149793625,0.02019019052386284,0.019720740616321564,0.016653871163725853,0.017250286415219307,0.012961473315954208,0.013435214757919312,0.014071114361286163,0.047118496149778366,0.08862720429897308,0.04738506302237511,0.01704448275268078,0.012961473315954208,0.019537802785634995,0.02456306666135788,0.01658293977379799,0.048825569450855255,0.019758280366659164,0.039656899869441986,0.012961473315954208,0.012961473315954208,0.013437988236546516,0.016050420701503754,0.01770733669400215,0.03267573565244675,0.01904889941215515,0.025819823145866394,0.020341752097010612,0.012961473315954208,0.01739072985947132,0.03161303326487541,0.02466147392988205,0.013897879049181938,0.012961473315954208,0.033373650163412094,0.03220267593860626,0.012961473315954208,A020,Be responsible and accountable for creating and making visible the quantifiable benefits the company delivers its stakeholders
14,0.05288019776344299,0.0,0.0,0.010320993140339851,0.011402273550629616,0.011137154884636402,0.0,0.0,0.0,0.0,0.0,0.02660985104739666,0.05005161464214325,0.026760393753647804,0.0,0.0,0.011033841408789158,0.01387182530015707,0.0,0.027573909610509872,0.011158354580402374,0.022395964711904526,0.0,0.0,0.0,0.0,0.010000097565352917,0.4537102282047272,0.01075773686170578,0.014581570401787758,0.011487866751849651,0.0,0.0,0.01785324700176716,0.0139274001121521,0.0,0.0,0.018847541883587837,0.018186241388320923,0.0,A022,"Build and deploy unique and difficult to imitate skills and capabilities to select, combine, and use the resource combinations that create and capture high company value"
15,0.03684384748339653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018540197983384132,0.034873053431510925,0.018645087257027626,0.3099658191204071,0.0,0.0,0.0,0.0,0.019211895763874054,0.0,0.01560420636087656,0.0,0.0,0.0,0.0,0.0,0.012857256457209587,0.0,0.010159590281546116,0.0,0.0,0.0,0.012439103797078133,0.31296437978744507,0.0,0.0,0.013131871819496155,0.012671115808188915,0.0,A023,Build operational cross border capabilities early
16,0.09363582730293274,0.012961473315954208,0.01575421541929245,0.01827555149793625,0.02019019052386284,0.019720740616321564,0.016653871163725853,0.017250286415219307,0.012961473315954208,0.013435214757919312,0.014071114361286163,0.047118496149778366,0.08862720429897308,0.04738506302237511,0.01704448275268078,0.012961473315954208,0.019537802785634995,0.02456306666135788,0.01658293977379799,0.048825569450855255,0.019758280366659164,0.039656899869441986,0.012961473315954208,0.012961473315954208,0.013437988236546516,0.016050420701503754,0.01770733669400215,0.03267573565244675,0.01904889941215515,0.025819823145866394,0.020341752097010612,0.012961473315954208,0.01739072985947132,0.03161303326487541,0.02466147392988205,0.013897879049181938,0.012961473315954208,0.033373650163412094,0.03220267593860626,0.012961473315954208,A024,Build company wide capability to combine diverse resources and deploy them in a profitable way
17,0.09363582730293274,0.012961473315954208,0.01575421541929245,0.01827555149793625,0.02019019052386284,0.019720740616321564,0.016653871163725853,0.017250286415219307,0.012961473315954208,0.013435214757919312,0.014071114361286163,0.047118496149778366,0.08862720429897308,0.04738506302237511,0.01704448275268078,0.012961473315954208,0.019537802785634995,0.02456306666135788,0.01658293977379799,0.048825569450855255,0.019758280366659164,0.039656899869441986,0.012961473315954208,0.012961473315954208,0.013437988236546516,0.016050420701503754,0.01770733669400215,0.03267573565244675,0.01904889941215515,0.025819823145866394,0.020341752097010612,0.012961473315954208,0.01739072985947132,0.03161303326487541,0.02466147392988205,0.013897879049181938,0.012961473315954208,0.033373650163412094,0.03220267593860626,0.012961473315954208,A025,Build internet based capabilities to acquire and retain customers during the initial stages of company lifecycle
18,0.03684406727552414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018540307879447937,0.03487326577305794,0.01864519901573658,0.0,0.0,0.0,0.6161825060844421,0.0,0.019212011247873306,0.0,0.015604299493134022,0.0,0.0,0.0,0.0,0.0,0.01285733375698328,0.0,0.010159650817513466,0.0,0.0,0.0,0.012439178302884102,0.0,0.0,0.0,0.013131950981914997,0.012671192176640034,0.0,A026,Champion the opportunity with confidence
19,0.05288019776344299,0.0,0.0,0.010320993140339851,0.011402273550629616,0.011137154884636402,0.0,0.0,0.0,0.0,0.0,0.02660985104739666,0.05005161464214325,0.026760393753647804,0.0,0.0,0.011033841408789158,0.01387182530015707,0.0,0.027573909610509872,0.011158354580402374,0.022395964711904526,0.0,0.0,0.0,0.0,0.010000097565352917,0.4537102282047272,0.01075773686170578,0.014581570401787758,0.011487866751849651,0.0,0.0,0.01785324700176716,0.0139274001121521,0.0,0.0,0.018847541883587837,0.018186241388320923,0.0,A027,Combine resources that make your company distinct to resource owners and pay for themselves
20,0.05288019776344299,0.0,0.0,0.010320993140339851,0.011402273550629616,0.011137154884636402,0.0,0.0,0.0,0.0,0.0,0.02660985104739666,0.05005161464214325,0.026760393753647804,0.0,0.0,0.011033841408789158,0.01387182530015707,0.0,0.027573909610509872,0.011158354580402374,0.022395964711904526,0.0,0.0,0.0,0.0,0.010000097565352917,0.4537102282047272,0.01075773686170578,0.014581570401787758,0.011487866751849651,0.0,0.0,0.01785324700176716,0.0139274001121521,0.0,0.0,0.018847541883587837,0.018186241388320923,0.0,A028,Combine two or more resources to create value that exceeds the sum of the value created from each resource separately
21,0.05288019776344299,0.0,0.0,0.010320993140339851,0.011402273550629616,0.011137154884636402,0.0,0.0,0.0,0.0,0.0,0.02660985104739666,0.05005161464214325,0.026760393753647804,0.0,0.0,0.011033841408789158,0.01387182530015707,0.0,0.027573909610509872,0.011158354580402374,0.022395964711904526,0.0,0.0,0.0,0.0,0.010000097565352917,0.4537102282047272,0.01075773686170578,0.014581570401787758,0.011487866751849651,0.0,0.0,0.01785324700176716,0.0139274001121521,0.0,0.0,0.018847541883587837,0.018186241388320923,0.0,A029,Combine company resources with those of other resource owners to create value that cannot be created by your company alone
