,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Name,Assertion
0,0.015735603868961334,0.0,0.017961570993065834,0.04923127219080925,0.45793768763542175,0.013605872169137001,0.01290933508425951,0.014228620566427708,0.029404036700725555,0.010929574258625507,0.019059695303440094,0.06286757439374924,0.013357581570744514,0.028906632214784622,0.016454190015792847,0.020537089556455612,0.02791723795235157,0.010792490094900131,0.03871385008096695,0.010538382455706596,0.06016966328024864,0.018063431605696678,0.013756196945905685,0.013279070146381855,0.014095610938966274,G6A002,Access resources required to scale at relatively low cost or for free by creating benefits for the resource owners that they cannot create alone
1,0.027375534176826477,0.01661033183336258,0.031248092651367188,0.08564859628677368,0.05696374550461769,0.02367039956152439,0.022458618506789207,0.024753805249929428,0.05115476995706558,0.0190143920481205,0.03315851837396622,0.10937193781137466,0.023238442838191986,0.05028942599892616,0.028625672683119774,0.03572877123951912,0.048568159341812134,0.018775902688503265,0.06735122948884964,0.018333828076720238,0.10467832535505295,0.03142530098557472,0.023931920528411865,0.02310185506939888,0.024522405117750168,A003,Adapt offers to each market
2,0.027375534176826477,0.01661033183336258,0.031248092651367188,0.08564859628677368,0.05696374550461769,0.02367039956152439,0.022458618506789207,0.024753805249929428,0.05115476995706558,0.0190143920481205,0.03315851837396622,0.10937193781137466,0.023238442838191986,0.05028942599892616,0.028625672683119774,0.03572877123951912,0.048568159341812134,0.018775902688503265,0.06735122948884964,0.018333828076720238,0.10467832535505295,0.03142530098557472,0.023931920528411865,0.02310185506939888,0.024522405117750168,A005,"Align interests of investors, the company top management team, and its owners"
3,0.015735603868961334,0.0,0.017961570993065834,0.04923127219080925,0.45793768763542175,0.013605872169137001,0.01290933508425951,0.014228620566427708,0.029404036700725555,0.010929574258625507,0.019059695303440094,0.06286757439374924,0.013357581570744514,0.028906632214784622,0.016454190015792847,0.020537089556455612,0.02791723795235157,0.010792490094900131,0.03871385008096695,0.010538382455706596,0.06016966328024864,0.018063431605696678,0.013756196945905685,0.013279070146381855,0.014095610938966274,A006,Allow resource owners to make money using your products and services
4,0.5671772956848145,0.0,0.0,0.2084883749485016,0.01438910886645317,0.0,0.0,0.0,0.012921756133437157,0.0,0.0,0.027910670265555382,0.0,0.012703168205916882,0.0,0.0,0.012268373742699623,0.0,0.017013000324368477,0.0,0.026441868394613266,0.0,0.0,0.0,0.0,A007,"Apply big data analytics to produce insightful information about users, suppliers and customers to enhance shopping pattern analysis, improve customers experience, predict market trends, provide more secure online payment solutions, increase personalization, optimize and automate pricing, and provide dynamic customer service"
5,0.011041028425097466,0.0,0.012602899223566055,0.33288484811782837,0.022974468767642975,0.0,0.0,0.30832499265670776,0.020631607621908188,0.0,0.013373407535254955,0.04411160200834274,0.0,0.020282600075006485,0.011545230634510517,0.014410033822059631,0.01958838291466236,0.0,0.027163922786712646,0.0,0.042218588292598724,0.012674368917942047,0.0,0.0,0.0,A008,"Apply digital technology to brand, market, sell, and service customers more cost effectively than competitors"
6,0.015735633671283722,0.0,0.01796160452067852,0.04923136159777641,0.03274312615394592,0.013605897314846516,0.012909358367323875,0.43942224979400635,0.029404088854789734,0.010929594747722149,0.01905973069369793,0.06286769360303879,0.013357605785131454,0.02890668623149395,0.016454219818115234,0.020537126809358597,0.0279172882437706,0.010792509652674198,0.03871392086148262,0.010538402013480663,0.0601697713136673,0.018063463270664215,0.013756221160292625,0.013279094360768795,0.014095636084675789,A009,"Apply processes that continuously improve the cybersecurity of the company as well as its offers, channels, and resources"
7,0.015735995024442673,0.0,0.4431424140930176,0.049232494086027145,0.03274387866258621,0.013606210239231586,0.012909655459225178,0.014228973537683487,0.029404766857624054,0.010929846204817295,0.019060168415308,0.06286913901567459,0.013357913121581078,0.028907351195812225,0.016454597935080528,0.0205375999212265,0.027917930856347084,0.01079275831580162,0.03871481120586395,0.010538644157350063,0.060171157121658325,0.018063878640532494,0.013756537809967995,0.013279399834573269,0.01409596111625433,A010,"Apply processes that make offers easier to understand, produce and deliver"
8,0.015735642984509468,0.0,0.017961615696549416,0.0492313914000988,0.032743148505687714,0.013605905696749687,0.012909365817904472,0.014228655025362968,0.4545973539352417,0.010929601266980171,0.019059741869568825,0.06286773085594177,0.013357614167034626,0.028906702995300293,0.01645423099398613,0.02053713984787464,0.027917305007576942,0.01079251617193222,0.03871394321322441,0.010538408532738686,0.06016980856657028,0.01806347444653511,0.013756229542195797,0.013279102742671967,0.01409564446657896,A012,Arrange and deploy differently existing company resources
9,0.027375534176826477,0.01661033183336258,0.031248092651367188,0.08564859628677368,0.05696374550461769,0.02367039956152439,0.022458618506789207,0.024753805249929428,0.05115476995706558,0.0190143920481205,0.03315851837396622,0.10937193781137466,0.023238442838191986,0.05028942599892616,0.028625672683119774,0.03572877123951912,0.048568159341812134,0.018775902688503265,0.06735122948884964,0.018333828076720238,0.10467832535505295,0.03142530098557472,0.023931920528411865,0.02310185506939888,0.024522405117750168,A014,"Assimilate and apply what companies do to scale early, rapidly and securely"
10,0.01573561131954193,0.0,0.01796158030629158,0.04923129826784134,0.03274308517575264,0.013605879619717598,0.012909341603517532,0.01422862708568573,0.02940405160188675,0.010929579846560955,0.01905970461666584,0.06286761164665222,0.4385519325733185,0.028906647115945816,0.016454199329018593,0.020537100732326508,0.027917252853512764,0.010792495682835579,0.03871386870741844,0.010538388043642044,0.06016969308257103,0.018063440918922424,0.013756203465163708,0.013279076665639877,0.014095617458224297,A015,Attain positions in cross border networks which provide access to privileged information
11,0.015735642984509468,0.0,0.017961615696549416,0.0492313914000988,0.032743148505687714,0.013605905696749687,0.012909365817904472,0.014228655025362968,0.4545973539352417,0.010929601266980171,0.019059741869568825,0.06286773085594177,0.013357614167034626,0.028906702995300293,0.01645423099398613,0.02053713984787464,0.027917305007576942,0.01079251617193222,0.03871394321322441,0.010538408532738686,0.06016980856657028,0.01806347444653511,0.013756229542195797,0.013279102742671967,0.01409564446657896,A017,Automate the existing processes that add the most benefits to customers and require the most human intervention
12,0.0,0.0,0.0,0.02660590596497059,0.017695361748337746,0.0,0.0,0.0,0.015890734270215034,0.0,0.01030037272721529,0.2637619972229004,0.0,0.24540849030017853,0.0,0.011098796501755714,0.24487361311912537,0.0,0.020922008901834488,0.0,0.03251730650663376,0.0,0.0,0.0,0.0,A018,"Automatically extract the information a user, customer, investor or stakeholder wants from a vast amount of information"
13,0.027375534176826477,0.01661033183336258,0.031248092651367188,0.08564859628677368,0.05696374550461769,0.02367039956152439,0.022458618506789207,0.024753805249929428,0.05115476995706558,0.0190143920481205,0.03315851837396622,0.10937193781137466,0.023238442838191986,0.05028942599892616,0.028625672683119774,0.03572877123951912,0.048568159341812134,0.018775902688503265,0.06735122948884964,0.018333828076720238,0.10467832535505295,0.03142530098557472,0.023931920528411865,0.02310185506939888,0.024522405117750168,A020,Be responsible and accountable for creating and making visible the quantifiable benefits the company delivers its stakeholders
14,0.015735603868961334,0.0,0.017961570993065834,0.04923127219080925,0.45793768763542175,0.013605872169137001,0.01290933508425951,0.014228620566427708,0.029404036700725555,0.010929574258625507,0.019059695303440094,0.06286757439374924,0.013357581570744514,0.028906632214784622,0.016454190015792847,0.020537089556455612,0.02791723795235157,0.010792490094900131,0.03871385008096695,0.010538382455706596,0.06016966328024864,0.018063431605696678,0.013756196945905685,0.013279070146381855,0.014095610938966274,A022,"Build and deploy unique and difficult to imitate skills and capabilities to select, combine, and use the resource combinations that create and capture high company value"
15,0.011041073128581047,0.0,0.01260295044630766,0.034543707966804504,0.022974561899900436,0.0,0.3073967397212982,0.0,0.020631691440939903,0.0,0.013373461551964283,0.04411178082227707,0.3077147305011749,0.02028268203139305,0.011545278131961823,0.014410092495381832,0.01958846114575863,0.0,0.02716403268277645,0.0,0.042218759655952454,0.012674421072006226,0.0,0.0,0.0,A023,Build operational cross border capabilities early
16,0.027375534176826477,0.01661033183336258,0.031248092651367188,0.08564859628677368,0.05696374550461769,0.02367039956152439,0.022458618506789207,0.024753805249929428,0.05115476995706558,0.0190143920481205,0.03315851837396622,0.10937193781137466,0.023238442838191986,0.05028942599892616,0.028625672683119774,0.03572877123951912,0.048568159341812134,0.018775902688503265,0.06735122948884964,0.018333828076720238,0.10467832535505295,0.03142530098557472,0.023931920528411865,0.02310185506939888,0.024522405117750168,A024,Build company wide capability to combine diverse resources and deploy them in a profitable way
17,0.027375534176826477,0.01661033183336258,0.031248092651367188,0.08564859628677368,0.05696374550461769,0.02367039956152439,0.022458618506789207,0.024753805249929428,0.05115476995706558,0.0190143920481205,0.03315851837396622,0.10937193781137466,0.023238442838191986,0.05028942599892616,0.028625672683119774,0.03572877123951912,0.048568159341812134,0.018775902688503265,0.06735122948884964,0.018333828076720238,0.10467832535505295,0.03142530098557472,0.023931920528411865,0.02310185506939888,0.024522405117750168,A025,Build internet based capabilities to acquire and retain customers during the initial stages of company lifecycle
18,0.011041132733225822,0.0,0.6092818379402161,0.03454389050602913,0.022974684834480286,0.0,0.0,0.0,0.020631801337003708,0.0,0.013373533263802528,0.04411201551556587,0.0,0.020282790064811707,0.011545339599251747,0.014410169795155525,0.019588584080338478,0.0,0.02716417796909809,0.0,0.04221898317337036,0.012674488127231598,0.0,0.0,0.0,A026,Champion the opportunity with confidence
19,0.015735603868961334,0.0,0.017961570993065834,0.04923127219080925,0.45793768763542175,0.013605872169137001,0.01290933508425951,0.014228620566427708,0.029404036700725555,0.010929574258625507,0.019059695303440094,0.06286757439374924,0.013357581570744514,0.028906632214784622,0.016454190015792847,0.020537089556455612,0.02791723795235157,0.010792490094900131,0.03871385008096695,0.010538382455706596,0.06016966328024864,0.018063431605696678,0.013756196945905685,0.013279070146381855,0.014095610938966274,A027,Combine resources that make your company distinct to resource owners and pay for themselves
