,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,Name,Assertion
0,0.02426823414862156,0.0,0.0,0.0,0.01027919165790081,0.4614964723587036,0.0,0.010147291235625744,0.0,0.0,0.0,0.0,0.0,0.0,0.010198306292295456,0.013392428867518902,0.0,0.03985218331217766,0.011836626566946507,0.0,0.0,0.030344219878315926,0.0,0.0,0.0,0.02367146871984005,0.0,0.0,0.0,0.0,0.0,0.02173829823732376,0.013157058507204056,0.0,0.0,0.0,0.0,0.0,0.011079094372689724,0.01485822070389986,0.0,0.017499538138508797,0.010652462020516396,0.010588608682155609,0.051228057593107224,G6A002,Access resources required to scale at relatively low cost or for free by creating benefits for the resource owners that they cannot create alone
1,0.04343811795115471,0.012369933538138866,0.017636090517044067,0.012369933538138866,0.018398895859718323,0.036123599857091904,0.017782431095838547,0.0181628055870533,0.012369933538138866,0.01714315637946129,0.012369933538138866,0.01374244224280119,0.012369933538138866,0.012369933538138866,0.018254118040204048,0.023971332237124443,0.012465622276067734,0.07133208960294724,0.021186575293540955,0.01783837005496025,0.012389390729367733,0.054313626140356064,0.012369933538138866,0.016537673771381378,0.012369933538138866,0.04236995428800583,0.014842997305095196,0.014348071999847889,0.014872297644615173,0.01327842939645052,0.013307861983776093,0.03890974074602127,0.023550039157271385,0.012464619241654873,0.015928661450743675,0.017778143286705017,0.012369933538138866,0.016471439972519875,0.019830655306577682,0.02659497782588005,0.012369933538138866,0.03132271394133568,0.01906701922416687,0.01895272731781006,0.0916939526796341,A003,Adapt offers to each market
2,0.04343811795115471,0.012369933538138866,0.017636090517044067,0.012369933538138866,0.018398895859718323,0.036123599857091904,0.017782431095838547,0.0181628055870533,0.012369933538138866,0.01714315637946129,0.012369933538138866,0.01374244224280119,0.012369933538138866,0.012369933538138866,0.018254118040204048,0.023971332237124443,0.012465622276067734,0.07133208960294724,0.021186575293540955,0.01783837005496025,0.012389390729367733,0.054313626140356064,0.012369933538138866,0.016537673771381378,0.012369933538138866,0.04236995428800583,0.014842997305095196,0.014348071999847889,0.014872297644615173,0.01327842939645052,0.013307861983776093,0.03890974074602127,0.023550039157271385,0.012464619241654873,0.015928661450743675,0.017778143286705017,0.012369933538138866,0.016471439972519875,0.019830655306577682,0.02659497782588005,0.012369933538138866,0.03132271394133568,0.01906701922416687,0.01895272731781006,0.0916939526796341,A005,"Align interests of investors, the company top management team, and its owners"
3,0.02426823414862156,0.0,0.0,0.0,0.01027919165790081,0.4614964723587036,0.0,0.010147291235625744,0.0,0.0,0.0,0.0,0.0,0.0,0.010198306292295456,0.013392428867518902,0.0,0.03985218331217766,0.011836626566946507,0.0,0.0,0.030344219878315926,0.0,0.0,0.0,0.02367146871984005,0.0,0.0,0.0,0.0,0.0,0.02173829823732376,0.013157058507204056,0.0,0.0,0.0,0.0,0.0,0.011079094372689724,0.01485822070389986,0.0,0.017499538138508797,0.010652462020516396,0.010588608682155609,0.051228057593107224,A006,Allow resource owners to make money using your products and services
4,0.010442846454679966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017148764804005623,0.0,0.0,0.0,0.013057399541139603,0.0,0.0,0.0,0.010186051949858665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370864897966385,0.0,0.3843455910682678,0.17229099571704865,A007,"Apply big data analytics to produce insightful information about users, suppliers and customers to enhance shopping pattern analysis, improve customers experience, predict market trends, provide more secure online payment solutions, increase personalization, optimize and automate pricing, and provide dynamic customer service"
5,0.016837576404213905,0.0,0.0,0.0,0.0,0.014002305455505848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02764989621937275,0.0,0.0,0.0,0.021053163334727287,0.0,0.0,0.0,0.016423532739281654,0.0,0.0,0.0,0.0,0.0,0.015082277357578278,0.0,0.0,0.0,0.31308016180992126,0.0,0.0,0.0,0.01030880119651556,0.0,0.3183302879333496,0.0,0.0,0.035542603582143784,A008,"Apply digital technology to brand, market, sell, and service customers more cost effectively than competitors"
6,0.02426832728087902,0.0,0.0,0.0,0.010279230773448944,0.020181797444820404,0.0,0.010147330351173878,0.0,0.0,0.0,0.0,0.0,0.0,0.01019834540784359,0.013392480090260506,0.0,0.039852336049079895,0.011836671270430088,0.0,0.0,0.030344335362315178,0.0,0.0,0.0,0.464984267950058,0.0,0.0,0.0,0.0,0.0,0.021738380193710327,0.013157108798623085,0.0,0.0,0.0,0.0,0.0,0.011079136282205582,0.014858277514576912,0.0,0.01749960333108902,0.010652502998709679,0.010588648729026318,0.051228251308202744,A009,"Apply processes that continuously improve the cybersecurity of the company as well as its offers, channels, and resources"
7,0.02426868863403797,0.0,0.45115751028060913,0.0,0.010279384441673756,0.02018209919333458,0.0,0.010147481225430965,0.0,0.0,0.0,0.0,0.0,0.0,0.010198497213423252,0.013392680324614048,0.0,0.03985293209552765,0.011836848221719265,0.0,0.0,0.03034478798508644,0.0,0.0,0.0,0.023671912029385567,0.0,0.0,0.0,0.0,0.0,0.021738706156611443,0.013157305307686329,0.0,0.0,0.0,0.0,0.0,0.011079302057623863,0.01485849916934967,0.0,0.017499864101409912,0.010652662254869938,0.010588807053864002,0.05122901499271393,A010,"Apply processes that make offers easier to understand, produce and deliver"
8,0.024268239736557007,0.0,0.0,0.0,0.01027919352054596,0.020181724801659584,0.0,0.010147294029593468,0.0,0.45089226961135864,0.0,0.0,0.0,0.0,0.01019830908626318,0.013392431661486626,0.0,0.03985219448804855,0.01183662936091423,0.0,0.0,0.030344227328896523,0.0,0.0,0.0,0.023671472445130348,0.0,0.0,0.0,0.0,0.0,0.02173830196261406,0.01315706130117178,0.0,0.0,0.0,0.0,0.0,0.011079097166657448,0.014858224429190159,0.0,0.017499540001153946,0.01065246481448412,0.010588610544800758,0.05122806876897812,A012,Arrange and deploy differently existing company resources
9,0.04343811795115471,0.012369933538138866,0.017636090517044067,0.012369933538138866,0.018398895859718323,0.036123599857091904,0.017782431095838547,0.0181628055870533,0.012369933538138866,0.01714315637946129,0.012369933538138866,0.01374244224280119,0.012369933538138866,0.012369933538138866,0.018254118040204048,0.023971332237124443,0.012465622276067734,0.07133208960294724,0.021186575293540955,0.01783837005496025,0.012389390729367733,0.054313626140356064,0.012369933538138866,0.016537673771381378,0.012369933538138866,0.04236995428800583,0.014842997305095196,0.014348071999847889,0.014872297644615173,0.01327842939645052,0.013307861983776093,0.03890974074602127,0.023550039157271385,0.012464619241654873,0.015928661450743675,0.017778143286705017,0.012369933538138866,0.016471439972519875,0.019830655306577682,0.02659497782588005,0.012369933538138866,0.03132271394133568,0.01906701922416687,0.01895272731781006,0.0916939526796341,A014,"Assimilate and apply what companies do to scale early, rapidly and securely"
10,0.024268265813589096,0.0,0.0,0.0,0.010279204696416855,0.020181745290756226,0.0,0.010147304274141788,0.0,0.0,0.0,0.0,0.0,0.0,0.0101983193308115,0.013392445631325245,0.0,0.03985223546624184,0.0118366414681077,0.0,0.0,0.03034425899386406,0.0,0.0,0.0,0.023671498522162437,0.0,0.0,0.0,0.0,0.0,0.021738326177001,0.013157075271010399,0.0,0.0,0.0,0.0,0.0,0.45239314436912537,0.014858240261673927,0.0,0.017499558627605438,0.010652475990355015,0.010588621720671654,0.0512281209230423,A015,Attain positions in cross border networks which provide access to privileged information
11,0.024268239736557007,0.0,0.0,0.0,0.01027919352054596,0.020181724801659584,0.0,0.010147294029593468,0.0,0.45089226961135864,0.0,0.0,0.0,0.0,0.01019830908626318,0.013392431661486626,0.0,0.03985219448804855,0.01183662936091423,0.0,0.0,0.030344227328896523,0.0,0.0,0.0,0.023671472445130348,0.0,0.0,0.0,0.0,0.0,0.02173830196261406,0.01315706130117178,0.0,0.0,0.0,0.0,0.0,0.011079097166657448,0.014858224429190159,0.0,0.017499540001153946,0.01065246481448412,0.010588610544800758,0.05122806876897812,A017,Automate the existing processes that add the most benefits to customers and require the most human intervention
12,0.012890610843896866,0.0,0.0,0.0,0.0,0.010719968006014824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021170981228351593,0.0,0.0,0.0,0.2505291700363159,0.0,0.0,0.0,0.012573624961078167,0.0,0.0,0.0,0.0,0.0,0.24596081674098969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616250216960907,A018,"Automatically extract the information a user, customer, investor or stakeholder wants from a vast amount of information"
13,0.04343811795115471,0.012369933538138866,0.017636090517044067,0.012369933538138866,0.018398895859718323,0.036123599857091904,0.017782431095838547,0.0181628055870533,0.012369933538138866,0.01714315637946129,0.012369933538138866,0.01374244224280119,0.012369933538138866,0.012369933538138866,0.018254118040204048,0.023971332237124443,0.012465622276067734,0.07133208960294724,0.021186575293540955,0.01783837005496025,0.012389390729367733,0.054313626140356064,0.012369933538138866,0.016537673771381378,0.012369933538138866,0.04236995428800583,0.014842997305095196,0.014348071999847889,0.014872297644615173,0.01327842939645052,0.013307861983776093,0.03890974074602127,0.023550039157271385,0.012464619241654873,0.015928661450743675,0.017778143286705017,0.012369933538138866,0.016471439972519875,0.019830655306577682,0.02659497782588005,0.012369933538138866,0.03132271394133568,0.01906701922416687,0.01895272731781006,0.0916939526796341,A020,Be responsible and accountable for creating and making visible the quantifiable benefits the company delivers its stakeholders
14,0.02426823414862156,0.0,0.0,0.0,0.01027919165790081,0.4614964723587036,0.0,0.010147291235625744,0.0,0.0,0.0,0.0,0.0,0.0,0.010198306292295456,0.013392428867518902,0.0,0.03985218331217766,0.011836626566946507,0.0,0.0,0.030344219878315926,0.0,0.0,0.0,0.02367146871984005,0.0,0.0,0.0,0.0,0.0,0.02173829823732376,0.013157058507204056,0.0,0.0,0.0,0.0,0.0,0.011079094372689724,0.01485822070389986,0.0,0.017499538138508797,0.010652462020516396,0.010588608682155609,0.051228057593107224,A022,"Build and deploy unique and difficult to imitate skills and capabilities to select, combine, and use the resource combinations that create and capture high company value"
15,0.016837647184729576,0.0,0.0,0.0,0.0,0.014002365060150623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02765001356601715,0.0,0.0,0.0,0.02105325274169445,0.0,0.0,0.0,0.016423601657152176,0.0,0.0,0.0,0.0,0.0,0.015082340687513351,0.0,0.0,0.0,0.31307849287986755,0.0,0.0,0.31387582421302795,0.010308844968676567,0.0,0.012141427956521511,0.0,0.0,0.03554275631904602,A023,Build operational cross border capabilities early
16,0.04343811795115471,0.012369933538138866,0.017636090517044067,0.012369933538138866,0.018398895859718323,0.036123599857091904,0.017782431095838547,0.0181628055870533,0.012369933538138866,0.01714315637946129,0.012369933538138866,0.01374244224280119,0.012369933538138866,0.012369933538138866,0.018254118040204048,0.023971332237124443,0.012465622276067734,0.07133208960294724,0.021186575293540955,0.01783837005496025,0.012389390729367733,0.054313626140356064,0.012369933538138866,0.016537673771381378,0.012369933538138866,0.04236995428800583,0.014842997305095196,0.014348071999847889,0.014872297644615173,0.01327842939645052,0.013307861983776093,0.03890974074602127,0.023550039157271385,0.012464619241654873,0.015928661450743675,0.017778143286705017,0.012369933538138866,0.016471439972519875,0.019830655306577682,0.02659497782588005,0.012369933538138866,0.03132271394133568,0.01906701922416687,0.01895272731781006,0.0916939526796341,A024,Build company wide capability to combine diverse resources and deploy them in a profitable way
17,0.04343811795115471,0.012369933538138866,0.017636090517044067,0.012369933538138866,0.018398895859718323,0.036123599857091904,0.017782431095838547,0.0181628055870533,0.012369933538138866,0.01714315637946129,0.012369933538138866,0.01374244224280119,0.012369933538138866,0.012369933538138866,0.018254118040204048,0.023971332237124443,0.012465622276067734,0.07133208960294724,0.021186575293540955,0.01783837005496025,0.012389390729367733,0.054313626140356064,0.012369933538138866,0.016537673771381378,0.012369933538138866,0.04236995428800583,0.014842997305095196,0.014348071999847889,0.014872297644615173,0.01327842939645052,0.013307861983776093,0.03890974074602127,0.023550039157271385,0.012464619241654873,0.015928661450743675,0.017778143286705017,0.012369933538138866,0.016471439972519875,0.019830655306577682,0.02659497782588005,0.012369933538138866,0.03132271394133568,0.01906701922416687,0.01895272731781006,0.0916939526796341,A025,Build internet based capabilities to acquire and retain customers during the initial stages of company lifecycle
18,0.016837725415825844,0.0,0.0,0.0,0.0,0.014002430252730846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027650142088532448,0.0,0.0,0.0,0.02105334959924221,0.0,0.0,0.0,0.016423678025603294,0.0,0.0,0.0,0.0,0.0,0.015082411468029022,0.6215030550956726,0.0,0.0,0.0,0.0,0.0,0.0,0.010308893397450447,0.0,0.012141484767198563,0.0,0.0,0.03554292023181915,A026,Champion the opportunity with confidence
19,0.02426823414862156,0.0,0.0,0.0,0.01027919165790081,0.4614964723587036,0.0,0.010147291235625744,0.0,0.0,0.0,0.0,0.0,0.0,0.010198306292295456,0.013392428867518902,0.0,0.03985218331217766,0.011836626566946507,0.0,0.0,0.030344219878315926,0.0,0.0,0.0,0.02367146871984005,0.0,0.0,0.0,0.0,0.0,0.02173829823732376,0.013157058507204056,0.0,0.0,0.0,0.0,0.0,0.011079094372689724,0.01485822070389986,0.0,0.017499538138508797,0.010652462020516396,0.010588608682155609,0.051228057593107224,A027,Combine resources that make your company distinct to resource owners and pay for themselves
20,0.02426823414862156,0.0,0.0,0.0,0.01027919165790081,0.4614964723587036,0.0,0.010147291235625744,0.0,0.0,0.0,0.0,0.0,0.0,0.010198306292295456,0.013392428867518902,0.0,0.03985218331217766,0.011836626566946507,0.0,0.0,0.030344219878315926,0.0,0.0,0.0,0.02367146871984005,0.0,0.0,0.0,0.0,0.0,0.02173829823732376,0.013157058507204056,0.0,0.0,0.0,0.0,0.0,0.011079094372689724,0.01485822070389986,0.0,0.017499538138508797,0.010652462020516396,0.010588608682155609,0.051228057593107224,A028,Combine two or more resources to create value that exceeds the sum of the value created from each resource separately
21,0.02426823414862156,0.0,0.0,0.0,0.01027919165790081,0.4614964723587036,0.0,0.010147291235625744,0.0,0.0,0.0,0.0,0.0,0.0,0.010198306292295456,0.013392428867518902,0.0,0.03985218331217766,0.011836626566946507,0.0,0.0,0.030344219878315926,0.0,0.0,0.0,0.02367146871984005,0.0,0.0,0.0,0.0,0.0,0.02173829823732376,0.013157058507204056,0.0,0.0,0.0,0.0,0.0,0.011079094372689724,0.01485822070389986,0.0,0.017499538138508797,0.010652462020516396,0.010588608682155609,0.051228057593107224,A029,Combine company resources with those of other resource owners to create value that cannot be created by your company alone
22,0.04343811795115471,0.012369933538138866,0.017636090517044067,0.012369933538138866,0.018398895859718323,0.036123599857091904,0.017782431095838547,0.0181628055870533,0.012369933538138866,0.01714315637946129,0.012369933538138866,0.01374244224280119,0.012369933538138866,0.012369933538138866,0.018254118040204048,0.023971332237124443,0.012465622276067734,0.07133208960294724,0.021186575293540955,0.01783837005496025,0.012389390729367733,0.054313626140356064,0.012369933538138866,0.016537673771381378,0.012369933538138866,0.04236995428800583,0.014842997305095196,0.014348071999847889,0.014872297644615173,0.01327842939645052,0.013307861983776093,0.03890974074602127,0.023550039157271385,0.012464619241654873,0.015928661450743675,0.017778143286705017,0.012369933538138866,0.016471439972519875,0.019830655306577682,0.02659497782588005,0.012369933538138866,0.03132271394133568,0.01906701922416687,0.01895272731781006,0.0916939526796341,A030,Communicate and demonstrate the importance the company places on the security of information acquired from and transferred between stakeholders
23,0.02426823414862156,0.0,0.0,0.0,0.01027919165790081,0.4614964723587036,0.0,0.010147291235625744,0.0,0.0,0.0,0.0,0.0,0.0,0.010198306292295456,0.013392428867518902,0.0,0.03985218331217766,0.011836626566946507,0.0,0.0,0.030344219878315926,0.0,0.0,0.0,0.02367146871984005,0.0,0.0,0.0,0.0,0.0,0.02173829823732376,0.013157058507204056,0.0,0.0,0.0,0.0,0.0,0.011079094372689724,0.01485822070389986,0.0,0.017499538138508797,0.010652462020516396,0.010588608682155609,0.051228057593107224,A031,"Concurrently improve the offers to your customers, investors and other resource owners as well as in the mechanisms required to scale"
